word_simplified,word_traditional,pinyin,pinyin_style2,hsk30_level,hsk30_level_zh,cc_cedict_english_definition,Group
统治,統治,tǒng zhì,tong3 zhi4,7,高等,to rule (a country)/to govern/rule/regime,Group 100
头顶,頭頂,tóu dǐng,tou2 ding3,7,高等,top of the head,Group 100
透过,透過,tòu guò,tou4 guo4,7,高等,to pass through/to penetrate/by means of/via,Group 100
头号,頭號,tóu hào,tou2 hao4,7,高等,first rate/top rank/number one,Group 100
偷看,偷看,tōu kàn,tou1 kan4,7,高等,to peep/to peek/to steal a glance,Group 100
透气,透氣,tòu qì,tou4 qi4,7,高等,to flow freely (of air)/to ventilate/to breathe (of fabric etc)/to take a breath of fresh air/to divulge,Group 100
头部,頭部,tóu bù,tou2 bu4,7,高等,head,Group 100
头衔,頭銜,tóu xián,tou2 xian2,7,高等,title/rank/appellation,Group 100
投降,投降,tóu xiáng,tou2 xiang2,7,高等,to surrender,Group 101
头晕,頭暈,tóu yūn,tou2 yun1,7,高等,dizzy,Group 101
徒步,徒步,tú bù,tu2 bu4,7,高等,to be on foot,Group 101
涂,"涂,塗",tú,tu2,7,高等,variant of 途[tu2],Group 101
突发,突發,tū fā,tu1 fa1,7,高等,to occur suddenly,Group 101
突击,突擊,tū jī,tu1 ji1,7,高等,sudden and violent attack/assault/fig. rushed job/concentrated effort to finish a job quickly,Group 101
屠杀,屠殺,tú shā,tu2 sha1,7,高等,to massacre; to slaughter,Group 101
图像,圖像,tú xiàng,tu2 xiang4,7,高等,image; picture; graphic,Group 101
团伙,團伙,tuán huǒ,tuan2 huo3,7,高等,(criminal) gang/gang member/accomplice/crony,Group 101
团聚,團聚,tuán jù,tuan2 ju4,7,高等,to reunite/to have a reunion,Group 101
推测,推測,tuī cè,tui1 ce4,7,高等,speculation/to conjecture/to surmise/to speculate,Group 101
推断,推斷,tuī duàn,tui1 duan4,7,高等,to infer/to deduce/to predict/to extrapolate,Group 101
推翻,推翻,tuī fān,tui1 fan1,7,高等,to overthrow,Group 101
推荐,推薦,tuī jiàn,tui1 jian4,7,高等,to recommend/recommendation,Group 101
推理,推理,tuī lǐ,tui1 li3,7,高等,reasoning/inference/to infer/to deduce,Group 101
退缩,退縮,tuì suō,tui4 suo1,7,高等,to shrink back; to cower,Group 101
退学,退學,tuì xué,tui4 xue2,7,高等,to quit school,Group 102
妥,妥,tuǒ,tuo3,7,高等,suitable/adequate/ready/settled,Group 102
拖延,拖延,tuō yán,tuo1 yan2,7,高等,to delay/to put off/to procrastinate,Group 102
脱身,脫身,tuō shēn,tuo1 shen1,7,高等,to get away/to escape (from obligations)/to free oneself/to disengage,Group 102
妥协,妥協,tuǒ xié,tuo3 xie2,7,高等,to compromise/to reach terms/a compromise,Group 102
挖掘,挖掘,wā jué,wa1 jue2,7,高等,to excavate/to dig/to unearth,Group 102
瓦,瓦,wǎ,wa3,7,高等,roof tile/abbr. for 瓦特[wa3 te4],Group 102
外表,外表,wài biǎo,wai4 biao3,7,高等,external/outside/outward appearance,Group 102
外公,外公,wài gōng,wai4 gong1,7,高等,(coll.) mother's father/maternal grandfather,Group 102
外号,外號,wài hào,wai4 hao4,7,高等,nickname,Group 102
外婆,外婆,wài pó,wai4 po2,7,高等,(coll.) mother's mother/maternal grandmother,Group 102
歪,歪,wāi,wai1,7,高等,to sprain (one's ankle) (Tw),Group 102
外星人,外星人,wài xīng rén,wai4 xing1 ren2,7,高等,space alien; extraterrestrial,Group 102
万分,萬分,wàn fēn,wan4 fen1,7,高等,very much/extremely/one ten thousandth part,Group 103
顽固,頑固,wán gù,wan2 gu4,7,高等,stubborn; obstinate,Group 103
挽回,挽回,wǎn huí,wan3 hui2,7,高等,to retrieve/to redeem,Group 103
晚间,晚間,wǎn jiān,wan3 jian1,7,高等,evening/night,Group 103
挽救,挽救,wǎn jiù,wan3 jiu4,7,高等,to save/to remedy/to rescue,Group 103
完毕,完畢,wán bì,wan2 bi4,7,高等,to finish/to end/to complete,Group 103
完蛋,完蛋,wán dàn,wan2 dan4,7,高等,(coll.) to be done for,Group 103
万能,萬能,wàn néng,wan4 neng2,7,高等,omnipotent/all-purpose/universal,Group 103
玩耍,玩耍,wán shuǎ,wan2 shua3,7,高等,to play (as children do)/to amuse oneself,Group 103
望,"朢,望",wàng,wang4,7,高等,15th day of month (lunar calendar)/old variant of 望[wang4],Group 103
王国,王國,wáng guó,wang2 guo2,7,高等,kingdom/realm,Group 103
王牌,王牌,wáng pái,wang2 pai2,7,高等,trump card,Group 103
往常,往常,wǎng cháng,wang3 chang2,7,高等,usual/customary,Group 103
忘掉,忘掉,wàng diào,wang4 diao4,7,高等,to forget,Group 103
往事,往事,wǎng shì,wang3 shi4,7,高等,past events/former happenings,Group 103
妄想,妄想,wàng xiǎng,wang4 xiang3,7,高等,to attempt vainly/a vain attempt/delusion,Group 103
望远镜,望遠鏡,wàng yuǎn jìng,wang4 yuan3 jing4,7,高等,"binoculars/telescope/CL:付[fu4],副[fu4],部[bu4]",Group 103
未,未,wèi,wei4,7,高等,"not yet/did not/have not/not/8th earthly branch: 1-3 p.m., 6th solar month (7th July-6th August), year of the Sheep/ancient Chinese compass point: 210°",Group 104
违背,違背,wéi bèi,wei2 bei4,7,高等,to go against/to be contrary to/to violate,Group 104
未经,未經,wèi jīng,wei4 jing1,7,高等,not having undergone/without (having gone though a certain process),Group 104
胃口,胃口,wèi kǒu,wei4 kou3,7,高等,appetite/liking,Group 104
威力,威力,wēi lì,wei1 li4,7,高等,might/formidable power,Group 104
位子,位子,wèi zi,wei4 zi,7,高等,place/seat,Group 104
为人,為人,wéi rén,wei2 ren2,7,高等,for sb/for others' interest,Group 104
唯,唯,wéi,wei2,7,高等,yes,Group 104
委员会,委員會,wěi yuán huì,wei3 yuan2 hui4,7,高等,committee,Group 104
伪造,偽造,wěi zào,wei3 zao4,7,高等,to forge/to fake/to counterfeit,Group 104
伪装,偽裝,wěi zhuāng,wei3 zhuang1,7,高等,to pretend to be (asleep etc)/to disguise oneself as/pretense/disguise/(military) to camouflage/camouflage,Group 104
文,文,wén,wen2,7,高等,language/culture/writing/formal/literary/gentle/(old) classifier for coins/Kangxi radical 67,Group 104
吻,"吻,脗",wěn,wen3,7,高等,variant of 吻[wen3],Group 104
吻合,吻合,wěn hé,wen3 he2,7,高等,to be a good fit/to be identical with/to adjust oneself to/to fit in,Group 105
闻名,聞名,wén míng,wen2 ming2,7,高等,well-known/famous/renowned/eminent,Group 105
温泉,溫泉,wēn quán,wen1 quan2,7,高等,hot spring/spa/onsen,Group 105
温柔,溫柔,wēn róu,wen1 rou2,7,高等,gentle and soft; tender; sweet (commonly used to describe a girl or woman),Group 105
窝,窩,wō,wo1,7,高等,nest/pit or hollow on the human body/lair/den/place/to harbor or shelter/to hold in check/to bend/classifier for litters and broods,Group 105
雾,霧,wù,wu4,7,高等,"fog/mist/CL:場|场[chang2],陣|阵[zhen4]",Group 105
误导,誤導,wù dǎo,wu4 dao3,7,高等,to mislead/to misguide/misleading,Group 105
屋顶,屋頂,wū dǐng,wu1 ding3,7,高等,roof/CL:個|个[ge4],Group 105
无关紧要,無關緊要,wú guān jǐn yào,wu2 guan1 jin3 yao4,7,高等,indifferent/insignificant,Group 105
无家可归,無家可歸,wú jiā kě guī,wu2 jia1 ke3 gui1,7,高等,homeless,Group 105
无可奉告,無可奉告,wú kě fèng gào,wu2 ke3 feng4 gao4,7,高等,"(idiom) ""no comment""",Group 105
武力,武力,wǔ lì,wu3 li4,7,高等,military force,Group 106
无论如何,無論如何,wú lùn rú hé,wu2 lun4 ru2 he2,7,高等,whatever the case/in any event/no matter what/by all possible means,Group 106
无比,無比,wú bǐ,wu2 bi3,7,高等,incomparable/matchless,Group 106
无敌,無敵,wú dí,wu2 di2,7,高等,unequalled/without rival/a paragon,Group 106
无辜,無辜,wú gū,wu2 gu1,7,高等,innocent/innocence/not guilty (law),Group 106
无力,無力,wú lì,wu2 li4,7,高等,powerless/lacking strength,Group 106
无情,無情,wú qíng,wu2 qing2,7,高等,pitiless/ruthless/merciless/heartless,Group 106
无所事事,無所事事,wú suǒ shì shì,wu2 suo3 shi4 shi4,7,高等,to have nothing to do/to idle one's time away (idiom),Group 106
无线,無線,wú xiàn,wu2 xian4,7,高等,wireless,Group 106
无线电,無線電,wú xiàn diàn,wu2 xian4 dian4,7,高等,wireless,Group 106
无意,無意,wú yì,wu2 yi4,7,高等,inadvertent/accidental/to have no intention of (doing sth),Group 106
无能,無能,wú néng,wu2 neng2,7,高等,incompetence/inability/incapable/powerless,Group 106
无能为力,無能為力,wú néng wéi lì,wu2 neng2 wei2 li4,7,高等,impotent (idiom)/powerless/helpless,Group 106
侮辱,侮辱,wǔ rǔ,wu3 ru3,7,高等,to insult/to humiliate/dishonor,Group 106
物体,物體,wù tǐ,wu4 ti3,7,高等,object; body; substance,Group 106
舞厅,舞廳,wǔ tīng,wu3 ting1,7,高等,dance hall/ballroom/CL:間|间[jian1],Group 106
物证,物證,wù zhèng,wu4 zheng4,7,高等,material evidence,Group 106
无知,無知,wú zhī,wu2 zhi1,7,高等,ignorant/ignorance,Group 107
武装,武裝,wǔ zhuāng,wu3 zhuang1,7,高等,arms/equipment/to arm/military/armed (forces),Group 107
席,"席,蓆",xí,xi2,7,高等,variant of 席[xi2]/woven mat,Group 107
膝盖,膝蓋,xī gài,xi1 gai4,7,高等,knee/(Internet slang) to kneel down (in admiration),Group 107
袭击,襲擊,xí jī,xi2 ji1,7,高等,attack (esp. surprise attack)/raid/to attack,Group 107
洗礼,洗禮,xǐ lǐ,xi3 li3,7,高等,baptism (lit. or fig.),Group 107
吸取,吸取,xī qǔ,xi1 qu3,7,高等,"to absorb/to draw (a lesson, insight etc)/to assimilate",Group 107
瞎,瞎,xiā,xia1,7,高等,blind/groundlessly/foolishly/to no purpose,Group 107
下场,下場,xià chǎng,xia4 chang3,7,高等,the end/to conclude,Group 107
峡谷,峽谷,xiá gǔ,xia2 gu3,7,高等,canyon/gill/ravine,Group 107
虾,蝦,xiā,xia1,7,高等,shrimp/prawn,Group 107
吓唬,嚇唬,xià hǔ,xia4 hu3,7,高等,to scare/to frighten,Group 107
下令,下令,xià lìng,xia4 ling4,7,高等,to give an order/to command,Group 107
夏令营,夏令營,xià lìng yíng,xia4 ling4 ying2,7,高等,summer camp,Group 107
下落,下落,xià luò,xia4 luo4,7,高等,whereabouts/to drop/to fall,Group 107
吓人,嚇人,xià rén,xia4 ren2,7,高等,to scare/scary/frightening,Group 107
下手,下手,xià shǒu,xia4 shou3,7,高等,to start/to put one's hand to/to set about/the seat to the right of the main guest,Group 107
陷,陷,xiàn,xian4,7,高等,pitfall/trap/to get stuck/to sink/to cave in/to frame (false charge)/to capture (a city in battle)/to fall (to the enemy)/defect,Group 107
显而易见,顯而易見,xiǎn ér yì jiàn,xian3 er2 yi4 jian4,7,高等,clearly and easy to see (idiom); obviously/clearly/it goes without saying,Group 107
陷阱,陷阱,xiàn jǐng,xian4 jing3,7,高等,pitfall/snare/trap,Group 107
线条,線條,xiàn tiáo,xian4 tiao2,7,高等,"line (in drawing, calligraphy etc)/the lines or contours of a three-dimensional object (hairstyle, clothing, car etc)",Group 108
纤维,纖維,xiān wéi,xian1 wei2,7,高等,fiber/CL:種|种[zhong3],Group 108
限,限,xiàn,xian4,7,高等,to limit/to restrict/(bound form) limit/bound,Group 108
宪法,憲法,xiàn fǎ,xian4 fa3,7,高等,constitution (of a country)/CL:部[bu4],Group 108
鲜血,鮮血,xiān xuè,xian1 xue4,7,高等,blood,Group 108
羡慕,羨慕,xiàn mù,xian4 mu4,7,高等,to envy/to admire,Group 108
嫌疑,嫌疑,xián yí,xian2 yi2,7,高等,suspicion/to have suspicions,Group 108
像,像,xiàng,xiang4,7,高等,to resemble/to be like/to look as if/such as/appearance/image/portrait/image under a mapping (math.),Group 108
相对,相對,xiāng duì,xiang1 dui4,7,高等,relatively/opposite/to resist/to oppose/relative/vis-a-vis/counterpart,Group 108
项链,項鏈,xiàng liàn,xiang4 lian4,7,高等,necklace/CL:條|条[tiao2],Group 108
香料,香料,xiāng liào,xiang1 liao4,7,高等,spice/flavoring/condiment/perfume,Group 108
响起,響起,xiǎng qǐ,xiang3 qi3,7,高等,(of a sound) to come forth/(of a sound source) to ring out/to sound/to go off,Group 108
相识,相識,xiāng shí,xiang1 shi2,7,高等,to get to know each other/acquaintance,Group 108
香水,香水,xiāng shuǐ,xiang1 shui3,7,高等,perfume/cologne,Group 108
香味,香味,xiāng wèi,xiang1 wei4,7,高等,fragrance/bouquet/sweet smell/CL:股[gu3],Group 108
乡下,鄉下,xiāng xià,xiang1 xia4,7,高等,countryside/rural area/CL:個|个[ge4],Group 108
香烟,香煙,xiāng yān,xiang1 yan1,7,高等,"cigarette/smoke from burning incense/CL:支[zhi1],條|条[tiao2]",Group 108
像样,像樣,xiàng yàng,xiang4 yang4,7,高等,presentable/decent/up to par,Group 108
相遇,相遇,xiāng yù,xiang1 yu4,7,高等,to meet/to encounter/to come across,Group 109
消,消,xiāo,xiao1,7,高等,to diminish; to subside/to consume; to reduce/to idle away (the time)/(after 不[bu4] or 只[zhi3] or 何[he2] etc) to need; to require; to take,Group 109
小丑,小丑,xiǎo chǒu,xiao3 chou3,7,高等,clown,Group 109
销毁,銷毀,xiāo huǐ,xiao1 hui3,7,高等,to destroy (by melting or burning)/to obliterate,Group 109
效力,效力,xiào lì,xiao4 li4,7,高等,effectiveness/positive effect/to serve (in some capacity),Group 109
销量,銷量,xiāo liàng,xiao1 liang4,7,高等,sales volume,Group 109
小路,小路,xiǎo lù,xiao3 lu4,7,高等,minor road/lane/pathway/trail,Group 109
小品,小品,xiǎo pǐn,xiao3 pin3,7,高等,"short, simple literary or artistic creation/essay/skit",Group 109
小人,小人,xiǎo rén,xiao3 ren2,7,高等,"person of low social status (old)/I, me (used to refer humbly to oneself)/nasty person/vile character",Group 109
小提琴,小提琴,xiǎo tí qín,xiao3 ti2 qin2,7,高等,fiddle/violin,Group 109
效应,效應,xiào yìng,xiao4 ying4,7,高等,effect (scientific phenomenon),Group 109
携带,攜帶,xié dài,xie2 dai4,7,高等,to carry (on one's person)/to support (old)/Taiwan pr. [xi1 dai4],Group 109
协定,協定,xié dìng,xie2 ding4,7,高等,agreement/accord/to reach an agreement,Group 109
邪恶,邪惡,xié è,xie2 e4,7,高等,sinister/vicious/wicked/evil,Group 110
泄露,泄露,xiè lòu,xie4 lou4,7,高等,to leak (information); to divulge/also pr. [xie4 lou4],Group 110
泄漏,泄漏,xiè lòu,xie4 lou4,7,高等,(of a liquid or gas) to leak/to divulge; to leak (information),Group 110
邪,"邪,衺",xié,xie2,7,高等,demonic/iniquitous/nefarious/evil/unhealthy influences that cause disease (Chinese medicine)/(coll.) strange/abnormal,Group 110
心爱,心愛,xīn ài,xin1 ai4,7,高等,beloved,Group 110
信件,信件,xìn jiàn,xin4 jian4,7,高等,letter (sent by mail),Group 110
信赖,信賴,xìn lài,xin4 lai4,7,高等,to trust/to have confidence in/to have faith in/to rely on,Group 110
心目,心目,xīn mù,xin1 mu4,7,高等,mind,Group 110
新生,新生,xīn shēng,xin1 sheng1,7,高等,new/newborn/emerging/nascent/rebirth/regeneration/new life/new student,Group 110
心声,心聲,xīn shēng,xin1 sheng1,7,高等,heartfelt wish; inner voice; aspiration,Group 110
心事,心事,xīn shì,xin1 shi4,7,高等,"a load on one's mind/worry/CL:宗[zong1],樁|桩[zhuang1]",Group 110
心思,心思,xīn sī,xin1 si1,7,高等,mind/thoughts/inclination/mood,Group 110
欣慰,欣慰,xīn wèi,xin1 wei4,7,高等,to be gratified,Group 110
芯片,芯片,xīn piàn,xin1 pian4,7,高等,computer chip/microchip,Group 110
心意,心意,xīn yì,xin1 yi4,7,高等,intention/regard; kindly feelings,Group 111
醒来,醒來,xǐng lái,xing3 lai2,7,高等,to waken,Group 111
兴奋剂,興奮劑,xīng fèn jì,xing1 fen4 ji4,7,高等,stimulant/doping (in athletics),Group 111
幸好,幸好,xìng hǎo,xing4 hao3,7,高等,fortunately,Group 111
性命,性命,xìng mìng,xing4 ming4,7,高等,life,Group 111
幸存,倖存,xìng cún,xing4 cun2,7,高等,to survive (a disaster),Group 111
行政,行政,xíng zhèng,xing2 zheng4,7,高等,administration/(attributive) administrative; executive,Group 111
行走,行走,xíng zǒu,xing2 zou3,7,高等,to walk,Group 111
修补,修補,xiū bǔ,xiu1 bu3,7,高等,to mend,Group 111
羞愧,羞愧,xiū kuì,xiu1 kui4,7,高等,ashamed,Group 111
袖手旁观,袖手旁觀,xiù shǒu páng guān,xiu4 shou3 pang2 guan1,7,高等,to watch with folded arms (idiom); to look on without lifting a finger,Group 111
休想,休想,xiū xiǎng,xiu1 xiang3,7,高等,don't think (that)/don't imagine (that),Group 111
须,"鬚,須",xū,xu1,7,高等,beard/mustache/feeler (of an insect etc)/tassel,Group 111
虚,虛,xū,xu1,7,高等,emptiness/void/abstract theory or guiding principles/empty or unoccupied/diffident or timid/false/humble or modest/(of health) weak/virtual/in vain,Group 111
虚构,虛構,xū gòu,xu1 gou4,7,高等,to make up/fabrication/fictional/imaginary,Group 111
许,許,xǔ,xu3,7,高等,to allow/to permit/to promise/to praise/somewhat/perhaps,Group 112
酗酒,酗酒,xù jiǔ,xu4 jiu3,7,高等,heavy drinking/to get drunk/to drink to excess,Group 112
许可证,許可證,xǔ kě zhèng,xu3 ke3 zheng4,7,高等,license/authorization/permit,Group 112
需,需,xū,xu1,7,高等,to require/to need/to want/necessity/need,Group 112
虚弱,虛弱,xū ruò,xu1 ruo4,7,高等,weak/in poor health,Group 112
虚伪,虛偽,xū wěi,xu1 wei3,7,高等,false/hypocritical/artificial/sham,Group 112
宣称,宣稱,xuān chēng,xuan1 cheng1,7,高等,to assert/to claim,Group 112
宣读,宣讀,xuān dú,xuan1 du2,7,高等,to read out loud to an audience/a prepared speech (e.g. to a party conference),Group 112
选民,選民,xuǎn mín,xuan3 min2,7,高等,voter/constituency/electorate,Group 112
宣誓,宣誓,xuān shì,xuan1 shi4,7,高等,to swear an oath (of office)/to make a vow,Group 112
旋律,旋律,xuán lǜ,xuan2 lv4,7,高等,melody,Group 112
宣言,宣言,xuān yán,xuan1 yan2,7,高等,declaration/manifesto,Group 112
炫耀,炫耀,xuàn yào,xuan4 yao4,7,高等,dazzling/to show off/to flaunt,Group 112
血压,血壓,xuè yā,xue4 ya1,7,高等,blood pressure,Group 112
靴子,靴子,xuē zi,xue1 zi,7,高等,boots,Group 112
训,訓,xùn,xun4,7,高等,to teach; to train; to admonish/(bound form) instruction (from superiors); teachings; rule,Group 112
寻,尋,xún,xun2,7,高等,to search/to look for/to seek,Group 112
寻常,尋常,xún cháng,xun2 chang2,7,高等,usual; common; ordinary,Group 113
熏,"薰,熏,燻",xūn,xun1,7,高等,fragrance/warm/to educate/variant of 熏[xun1]/to smoke/to fumigate,Group 113
巡逻,巡邏,xún luó,xun2 luo2,7,高等,"to patrol (police, army or navy)",Group 113
勋章,勛章,xūn zhāng,xun1 zhang1,7,高等,medal/decoration,Group 113
丫头,丫頭,yā tou,ya1 tou,7,高等,"girl/servant girl/(used deprecatingly, but sometimes also as a term of endearment)",Group 113
押,押,yā,ya1,7,高等,to mortgage/to pawn/to detain in custody/to escort and protect/(literary) to sign,Group 113
牙齿,牙齒,yá chǐ,ya2 chi3,7,高等,tooth/dental/CL:顆|颗[ke1],Group 113
压抑,壓抑,yā yì,ya1 yi4,7,高等,to constrain or repress emotions/oppressive/stifling/depressing/repression,Group 113
